,FIPS,exposure1,exposure2,exposure3,exposure4
0,17031340300,7.22629378227072e-05,4.2581017829834625e-05,7.452585904967883e-05,5.83116557844578e-05
0,17031340400,0.00013005830549556906,7.6637003588369e-05,0.000134224861826476,0.00010506641425223936
0,17031340500,8.570308457502208e-05,5.0500639502288866e-05,8.848885657751254e-05,6.928481701730666e-05
0,17031340600,1.7176928392938847e-05,1.012152447989308e-05,1.78027790958773e-05,1.3923619567129458e-05
0,17031350100,0.00038253010253867537,0.0002254062955011703,0.00039484266703440385,0.0003091812663250534
0,17031350400,3.3983342944805796e-05,2.002472325994271e-05,3.507548425431513e-05,2.745745570484527e-05
0,17031351000,0.0008061933440616978,0.00047505033966385637,0.0008327502254981547,0.0006519907047458917
0,17031351100,0.0002740405281408048,0.00016147869110289835,0.00028260222040757513,0.00022110854794907904
0,17031351400,6.22333073075199e-05,3.667104670685546e-05,6.425619605159919e-05,5.0311179936690364e-05
0,17031351500,6.843852195892992e-06,4.032747645730243e-06,7.066311071568728e-06,5.5327652375318924e-06
0,17031360200,0.00013730890197086312,8.090942576069895e-05,0.0001417721169963184,0.00011100443111322004
0,17031380100,0.00017903458220615116,0.00010549633002440126,0.00018469971496437804,0.00014454317724695283
0,17031380200,0.00011989550691842517,7.064856303429008e-05,0.00012379270091154642,9.692694608638762e-05
0,17031380500,1.9825636734852582e-05,1.1682278865630455e-05,2.0445932793612058e-05,1.5997360598687035e-05
0,17031380700,4.7766062531923836e-05,2.8146206362699645e-05,4.931869462597818e-05,3.861544679018581e-05
0,17031381200,0.00011610366291728195,6.841421466864848e-05,0.0001196504315162732,9.3663065942148e-05
0,17031381400,7.887956348296153e-05,4.647987198248309e-05,8.139180191881002e-05,6.370364494074093e-05
0,17031381500,4.3368796000712326e-06,2.5555112086579336e-06,4.477849529309592e-06,3.506057115762188e-06
0,17031381800,6.183561679122502e-05,3.643670712040441e-05,6.378838710203617e-05,4.991799421150259e-05
0,17031381900,6.336788753749065e-05,3.733959939039435e-05,6.538609397323749e-05,5.117631525946622e-05
0,17031390100,0.0001411948269663775,8.319921145866454e-05,0.00014568261565024452,0.00011401840966645261
0,17031390200,0.0002146162951573982,0.0001264628946181403,0.00022153332791187576,0.00017342791740862824
0,17031390300,0.00037992010126531846,0.00022386834929935076,0.0003920222036152958,0.000306837662338197
0,17031390400,0.0003668780552819759,0.000216183308955202,0.0003788033975237466,0.0002965946798055537
0,17031390500,0.00019348872435213853,0.00011401344962924347,0.00019968746725505722,0.00015637188258003446
0,17031390600,0.00034070090203714885,0.00020075839180352134,0.00035168552683048095,0.0002753197323558734
0,17031390700,0.002865944611130704,0.001688761103032932,0.002958060696924268,0.0023159416960083228
0,17031400300,9.74937853724028e-05,5.7448323280539e-05,0.00010066281317407455,7.881675570193156e-05
0,17031400400,8.970104346350486e-05,5.2856441298378106e-05,9.255402500526675e-05,7.243824062746241e-05
0,17031400500,7.481722713038042e-05,4.4086135692873026e-05,7.715461912142818e-05,6.0381072361547205e-05
0,17031400800,0.00016659138606136553,9.816416262482541e-05,0.0001724705090515908,0.00013509378698953832
0,17031410100,0.0003951093458885117,0.00023281862887016978,0.0004077167253980464,0.00031920014766111354
0,17031410200,0.0001756987850018403,0.00010353070774950894,0.00018130489866110663,0.00014196580782163895
0,17031410500,0.000523187868767321,0.00030828904331279655,0.0005400299203724353,0.0004227542776494515
0,17031410600,0.0004349650217606955,0.00025630363094823755,0.0004489541599310955,0.00035145091645178274
0,17031410700,0.0004646709870582715,0.0002738079045925216,0.0004795676893081952,0.0003753933385038149
0,17031410800,0.000759185237024283,0.0004473507594334221,0.0007836489075885278,0.0006134792914851574
0,17031410900,0.0009015320058196996,0.0005312287539175094,0.0009306055351132783,0.0007287610278463588
0,17031411000,0.0009470906950872081,0.0005580742630879658,0.0009773944207970094,0.0007653152802222816
0,17031411100,0.0006435131724910028,0.00037919086460061496,0.0006642070147221382,0.0005200391554086437
0,17031411200,0.00039980455672014126,0.00023558528716223793,0.00041264226974047156,0.0003230154941536366
0,17031420100,8.38716349918006e-05,4.942145576429942e-05,8.65234621561472e-05,6.773032938619687e-05
0,17031420200,0.0001673382472662697,9.860425143439524e-05,0.00017272226580382222,0.00013521170192045358
0,17031420300,0.00042705491450440304,0.00025164259130240374,0.00043792160618701093,0.00034594109225340413
0,17031420400,0.00010966714804759136,6.462149100301638e-05,0.0001131991801513861,8.866999291203689e-05
0,17031420500,0.00011043854752046401,6.507603901473567e-05,0.00011402834379446951,8.928167048543443e-05
0,17031420600,9.745352741830937e-05,5.7424601235564e-05,0.00010062124663835934,7.878421002406374e-05
0,17031420700,6.762970306305194e-05,3.985087900826153e-05,6.982800122541088e-05,5.4673780119974075e-05
0,17031420800,0.00013188064723316874,7.77108205180263e-05,0.00013609997823680022,0.00010651567729481404
0,17031421200,1.9360416104959436e-05,1.1408147083375915e-05,1.9989724902993878e-05,1.5651512356440497e-05
0,17031430101,0.00033366320074296673,0.000196611418357412,0.000344418157098072,0.00026977599754836264
0,17031430102,0.00036186826213869313,0.00021323128268024998,0.00037353566688367825,0.0002924254328172536
0,17031430200,0.0005003729938016062,0.00029484535243928084,0.0005165224628437815,0.0004045578533939284
0,17031430300,4.417151520657639e-05,2.6028115286381545e-05,4.560730682341543e-05,3.570951224965323e-05
0,17031430400,0.00011642600323836795,6.860415406736384e-05,0.00012021042128809842,9.412210039377765e-05
0,17031430500,0.0003429392118523835,0.00020207731839331895,0.00035408642387715303,0.0002772418362661432
0,17031430600,6.747974811328205e-05,3.976251788453459e-05,6.956629893247406e-05,5.441860222203952e-05
0,17031430700,0.00022474590928063277,0.00013243178119522647,0.0002317061288958854,0.0001821265117844377
0,17031430800,5.807026887285262e-05,3.421797160149821e-05,5.9957838381059355e-05,4.6945660975357474e-05
0,17031430900,8.630573394842171e-05,5.085575132706446e-05,8.911109502124782e-05,6.977201595266151e-05
0,17031431200,0.00023468557329499413,0.0001382887394558566,0.00024231400933922144,0.00018972650847953637
0,17031431301,0.00010379232528102996,6.115974504433669e-05,0.00010716608662550204,8.390867493925387e-05
0,17031431302,0.00024116151567160504,0.0001421046958245277,0.00024886544953551534,0.00019492029044276889
0,17031431400,0.001425259074424009,0.0008398355213440007,0.001470907431237914,0.0011521349413294375
0,17031440101,0.00022539787578369555,0.00013281595319442624,0.00023354548825452472,0.00018269145327311562
0,17031440102,0.00026321748330525167,0.00015510119969441968,0.0002717733468333122,0.00021279251799386642
0,17031440201,0.0005000037898411239,0.0002946277985880565,0.000516256373581668,0.0004042173191185071
0,17031440202,0.00032927346634464865,0.00019402476239911752,0.00033997647438986005,0.00026619405797900867
0,17031440300,0.0005658163952489566,0.0003334079507481335,0.0005842082125359375,0.0004574221056874469
0,17031440600,0.0002235786921163438,0.0001317439971612333,0.00023077934431331765,0.0001806637205765798
0,17031440700,8.387378753977466e-05,4.9422724155627263e-05,8.66000983864579e-05,6.780596113964554e-05
0,17031440800,4.2343711728812636e-05,2.4951080020156356e-05,4.363154024244716e-05,3.426421708916765e-05
0,17031440900,0.0001178094129335804,6.941932979468258e-05,0.00012163879860630877,9.524048823323611e-05
0,17031450300,0.0003329607289582113,0.00019619748606386242,0.0003437835911837669,0.0002691749462019035
0,17031460100,7.153690212561431e-05,4.2153200474292583e-05,7.36436432443056e-05,5.7558537370652066e-05
0,17031460200,3.6781365430608244e-05,2.1673461173817007e-05,3.7918276108852e-05,2.9756538522917697e-05
0,17031460301,0.00010174038956026489,5.995063960046529e-05,0.00010504745289602297,8.224983160065684e-05
0,17031460302,0.00013737722425383457,8.094968474320158e-05,0.0001417206065513416,0.00011090668821606129
0,17031460400,0.0002282534501750573,0.000134498603633733,0.0002356728105647393,0.00018452659676565234
0,17031460500,0.0006293204175702808,0.0003708277677138483,0.0006495906358408088,0.0005085277039696378
0,17031460600,1.4431866573514125e-05,8.50399369857195e-06,1.4900973257871295e-05,1.1667132399287404e-05
0,17031460700,0.0001234269862417008,7.272949121906761e-05,0.00012698519656323507,9.934510511907564e-05
0,17031461000,3.0112949661929135e-05,1.774408964121302e-05,3.109176871490239e-05,2.4344167045140317e-05
0,17031470100,0.00010849884609595924,6.393306775685492e-05,0.00011202559252819604,8.771356055180263e-05
0,17031480100,0.0001227666310080927,7.234037615090806e-05,0.00012675715066322836,9.924804465796184e-05
0,17031480200,3.5983291331561506e-05,2.120319510845979e-05,3.715292537736027e-05,2.908991861786823e-05
0,17031480300,5.283063515068494e-05,3.113051150552467e-05,5.454789077813819e-05,4.2709791689225665e-05
0,17031480400,0.0006559045469751616,0.00038649249602806546,0.0006772246725264195,0.0005302519360106904
0,17031480500,0.00018577825876142016,0.00010947004906061123,0.00019181696640531963,0.00015018844103343093
0,17031490300,0.00010664576026965626,6.284113483816254e-05,0.00011011227229330947,8.621547313721937e-05
0,17031490400,2.6484244072502544e-05,1.5605870769158788e-05,2.7345112336581253e-05,2.141061799005325e-05
0,17031490500,0.00015606658202991505,9.196240994742635e-05,0.00016120849992035924,0.00012617340105567466
0,17031490600,4.287472110956504e-05,2.5263977898251164e-05,4.426836053659228e-05,3.466114692924389e-05
0,17031490700,0.00012231403400904167,7.207368285740258e-05,0.0001262898420344311,9.888215234011462e-05
0,17031490800,0.00022241726676950466,0.00013105962596222261,0.00022964692247803966,0.00017980845970747952
0,17031490901,0.00022784538091310988,0.00013425814835966928,0.000235251477043627,0.00018419670193999243
0,17031490902,0.00044673153713341426,0.0002632370634376555,0.00046125251050265517,0.00036115051120539716
0,17031491000,0.00012481978666686031,7.355020044462716e-05,0.00012887704398469903,0.00010090787422922147
0,17031491100,0.00030838080810813116,0.00018171373990700056,0.0003184047019457094,0.00024930383739826486
0,17031491200,9.093661860717563e-05,5.358450534902378e-05,9.389250622047696e-05,7.351575514012517e-05
0,17031491300,7.745630367587152e-05,4.564121453167632e-05,7.997401471587189e-05,6.261788421771398e-05
0,17031491400,9.375920570159918e-05,5.5247717986306376e-05,9.661870617083024e-05,7.556181467806767e-05
0,17031500100,0.0004472608462559442,0.00026354895943666993,0.0004616820741864427,0.00036143183902513106
0,17031500200,0.00010078517810404633,5.938778016969768e-05,0.0001040611923667825,8.147761142579269e-05
0,17031500300,6.30049180943121e-05,3.712571923554075e-05,6.505288798613886e-05,5.093497209582388e-05
0,17031510100,0.00011627229105001105,6.85135789865507e-05,0.00012005171269718633,9.399783507828258e-05
0,17031510200,0.00018560321724173407,0.00010936690564719253,0.00019153947173304101,0.0001500171481052696
0,17031510300,0.0007189590494799656,0.0004236474329335599,0.0007421550620696171,0.0005811735293112046
0,17031520100,4.1767627371994004e-05,2.46116216614419e-05,4.312528080442677e-05,3.376614078787847e-05
0,17031520200,9.364616972133859e-05,5.518111140711244e-05,9.656762822525968e-05,7.555269377980913e-05
0,17031520300,0.0004473329665688105,0.0002635914564125834,0.0004618734893543988,0.0003616367239080893
0,17031520400,0.0003200374419022754,0.0001885824245519847,0.00033033963049999105,0.0002587641494191237
0,17031520500,0.0005857782150926167,0.0003451704756646301,0.0006047130965141089,0.0004735984631584685
0,17031520600,0.0001334514580059052,7.863642254219651e-05,0.00013778928711961585,0.0001078859634338839
0,17031530100,3.9048385563679314e-05,2.3009305350865655e-05,4.031765025566981e-05,3.1567828182805624e-05
0,17031530200,0.0001319875324025055,7.777380272492797e-05,0.00013627777672997566,0.00010670248423868983
0,17031530300,0.0003336188855107402,0.00019658530555670932,0.00034446314106310904,0.00026970701872340835
0,17031530400,0.00010712092612175968,6.312112685385101e-05,0.00011060288337394696,8.659961075932605e-05
0,17031530501,0.0002676296691306137,0.00015770108518148933,0.000276155578542759,0.0002161421580756224
0,17031530502,6.202591784703861e-05,3.654884223274256e-05,6.404206541306668e-05,5.01435203840379e-05
0,17031530503,0.00045843256373914515,0.00027013190659706874,0.000474555266028647,0.0003716012539193247
0,17031530600,0.00011129515759167467,6.558079746788542e-05,0.00011556674695966981,9.05977793936641e-05
0,17031540101,0.0003291880706844508,0.00019397444290977664,0.0003398883029504639,0.0002661250216926222
0,17031540102,0.0002279876078378222,0.0001343419557358921,0.00023529854675122602,0.0001841866219771823
0,17031550100,0.0009909944889603755,0.0005839446232758872,0.0010234106290592103,0.0008011621718946205
0,17031550200,0.0002696575360222066,0.00015889600804055323,0.00027842273295573854,0.00021799884022005787
0,17031560100,2.5157561494421582e-05,1.4824121559759194e-05,2.5975306045969787e-05,2.0338089969408677e-05
0,17031560200,6.643193929806386e-05,3.914509535526358e-05,6.854897218748409e-05,5.372094040993382e-05
0,17031560300,0.00015273074234486606,8.99967626407109e-05,0.00015753845950344152,0.00012352916984204133
0,17031560400,3.164522295801985e-05,1.864698341369004e-05,3.2625193907122984e-05,2.552191900352634e-05
0,17031560700,0.00024559377055154467,0.00014471640702470225,0.0002534053822837323,0.0001986076277171592
0,17031560800,0.0012098677657796653,0.0007129159491522616,0.00124892822942473,0.0009781888534818757
0,17031560900,0.0016192127092714565,0.0009541229200083437,0.0016716816358196191,0.0013088128517751414
0,17031561000,0.0014112178726173158,0.0008315617273010567,0.0014569624512534057,0.0011409151449258707
0,17031561100,0.0011629479167612439,0.0006852683750593246,0.0012019850026608386,0.0009411630501617082
0,17031570100,2.683558621731844e-05,1.581289952530323e-05,2.770787483009501e-05,2.16946529968998e-05
0,17031570200,4.385128148083277e-05,2.583941720135407e-05,4.52766639256816e-05,3.545062617570456e-05
0,17031570300,0.0004998964352968754,0.0002945645398014567,0.0005161455294864277,0.0004041305306441925
0,17031570400,3.0817058814682684e-05,1.8158986755707754e-05,3.1779040143999367e-05,2.4927903000915257e-05
0,17031570500,4.505231044462188e-05,2.6547124876438076e-05,4.651673224118237e-05,3.642157223209494e-05
0,17031580100,0.0001176050708128411,6.929892096895843e-05,0.00012125836384224111,9.498192121338595e-05
0,17031580200,8.790568263913735e-05,5.179852290235411e-05,9.076304991792575e-05,7.106546008974234e-05
0,17031580300,8.61555415343551e-05,5.076725027723202e-05,8.88781605346545e-05,6.955300969661652e-05
0,17031580400,0.00026470870778784884,0.00015597990540712592,0.00027304120830864027,0.00021384827914216483
0,17031580501,0.0001483542206485128,8.741789228198987e-05,0.00015317646288615498,0.00011993378164095838
0,17031580502,0.0002414415899546833,0.00014226972991255064,0.00024928962978741203,0.00019518826496535622
0,17031580600,0.00021929300554424891,0.00012921865150220202,0.00022642110738814884,0.00017728271785840243
0,17031580700,0.00042991884111852785,0.0002533301632984189,0.0004435372776300757,0.00034713301523887777
0,17031580800,8.045735116284052e-05,4.7409585157076785e-05,8.307261101463466e-05,6.504401656786151e-05
0,17031590500,3.569538596289287e-05,2.103354654439693e-05,3.685566166739768e-05,2.8857167709480064e-05
0,17031590600,0.0001879217269229112,0.00011073309009868899,0.00019380134169264167,0.00015163455631308625
0,17031590700,0.00018406611970354068,0.00010846116918460092,0.00019004506942356958,0.0001486861361959331
0,17031600400,0.00041534314228952336,0.00024474141628064714,0.00042884383836077846,0.00033577523791144463
0,17031600600,0.00022212265174181985,0.00013088602372399738,0.00022934273101212437,0.00017957028451944635
0,17031600700,0.00010556123538513757,6.220207732353607e-05,0.00010899249501298419,8.53387123001131e-05
0,17031600900,0.0002944548737430677,0.00017350786733438575,0.0003038164047879944,0.00023793016486480813
0,17031610300,0.00024848673192104365,0.0001464210877831553,0.00025656377353755635,0.0002008837585922279
0,17031610400,3.8095342421156236e-05,2.2447723601394814e-05,3.9262604466190166e-05,3.070834248372634e-05
0,17031610800,9.115710408026027e-05,5.371442666337244e-05,9.408589443423362e-05,7.370652080575002e-05
0,17031611000,4.018475781331832e-06,2.367891398402035e-06,4.149096019562805e-06,3.2486503908074953e-06
0,17031611100,4.277590613133557e-05,2.52057510605856e-05,4.416633358529159e-05,3.458126208356828e-05
0,17031611200,2.0122093316934073e-05,1.1856966241866896e-05,2.0775280153272966e-05,1.6352701525378148e-05
0,17031611300,8.520717285508995e-05,5.020842296052209e-05,8.788935707471574e-05,6.891586569788177e-05
0,17031611400,0.0001389798560612399,8.189403734803486e-05,0.00014326466722465242,0.0001122270451687413
0,17031611500,9.621571452541845e-05,5.6695218588659934e-05,9.922871938417492e-05,7.76400433681082e-05
0,17031611600,3.168400831697859e-05,1.8669837730316503e-05,3.2674317355627514e-05,2.562871577368882e-05
0,17031611700,2.549060456919506e-05,1.502036756818779e-05,2.6319174659612904e-05,2.0607331486315306e-05
0,17031611800,4.2409847635362263e-05,2.4990050677879742e-05,4.3667113536420785e-05,3.4218511417782014e-05
0,17031611900,9.979092863173776e-06,5.88019175438027e-06,1.0303462489381859e-05,8.067383180572349e-06
0,17031612000,3.0156867430031335e-05,1.776996823573115e-05,3.11371140265916e-05,2.4379671420996138e-05
0,17031612100,1.3703731227602854e-05,8.074939122589352e-06,1.4113011811047022e-05,1.1091697949851515e-05
0,17031620100,0.000251891920292821,0.0001484275988819477,0.0002599741492124189,0.00020367515529751053
0,17031620200,4.474671597491227e-05,2.6367052989583336e-05,4.620120444734493e-05,3.617452095009823e-05
0,17031620300,0.000364727260273858,0.00021491595056446396,0.000376171951891895,0.0002943411132096165
0,17031620400,0.000276931130731856,0.0001631819819484842,0.00028592587216492565,0.00022368088920918355
0,17031630100,2.6289271303281936e-05,1.549098284441259e-05,2.711536744492341e-05,2.126338544318683e-05
0,17031630200,2.9446253543380988e-05,1.735123819943205e-05,3.040340169162033e-05,2.3805190894995747e-05
0,17031630300,0.00029580448683263187,0.00017430312837360824,0.00030484080867620875,0.00023863118923239435
0,17031630400,0.00048711488597180273,0.0002870329974077733,0.0005029828572870333,0.00039360616628179217
0,17031630500,0.00027113808191700755,0.0001597684213833244,0.00027958219284542453,0.00021875437892303573
0,17031630800,0.0002837001273886711,0.0001671706208831628,0.0002924655933199945,0.00022877950991613552
0,17031630900,0.0002444501541993055,0.00014404252979589846,0.00025191983113173193,0.0001972372155823509
0,17031640100,3.841096795719915e-05,2.2633706305429943e-05,3.965951344018053e-05,3.105252161656487e-05
0,17031640300,0.0015752788714024494,0.0009282348563618999,0.0016261546686743532,0.0012735656770575217
0,17031640400,0.00048061287528609523,0.0002832016802584874,0.0004962351588788903,0.0003885411509454986
0,17031640500,0.0007218672047573427,0.00042536106671941186,0.0007453314412956271,0.0005835780291971351
0,17031640600,0.00046837067591545497,0.00027598795043537184,0.0004834988029119355,0.0003786793651756458
0,17031640700,0.0002352843122868177,0.00013864154708386614,0.00024283092158395927,0.00019008359530104727
0,17031640800,9.10634921594705e-05,5.365926573318714e-05,9.402350378757903e-05,7.361832333704195e-05
0,17031650100,0.0003229849774014661,0.00019031926317807348,0.00033290142339866224,0.00026057237149841546
0,17031650200,0.0005638510011847028,0.0003322498400732276,0.0005819988808187793,0.00045589901009953265
0,17031650301,0.0006071212036997852,0.0003577468558369047,0.000626715155004728,0.0004908654153524391
0,17031650302,0.00022051290248426697,0.00012993747715361564,0.00022754124058157264,0.00017809417889254507
0,17031650400,0.0005370221788357186,0.00031644092616498756,0.0005541463223953506,0.000434265239190321
0,17031650500,0.0005245159679792047,0.00030907162727526576,0.0005413146855689089,0.00042389555863550264
0,17031660301,3.5930224028438334e-05,2.117192514008379e-05,3.709813312573585e-05,2.904701749704245e-05
0,17031660302,0.0003010002666038998,0.00017736474747942198,0.0003106483069144303,0.00024338686849853722
0,17031660400,0.0003870892015805936,0.00022809274976723064,0.0004040025601537481,0.0003114633857573688
0,17031660500,0.0003195514269493501,0.00018829603969136834,0.00032961209264147903,0.00025840336957675954
0,17031660600,0.0004674149760024456,0.00027542480318088787,0.0004826082629202852,0.0003778715928844945
0,17031660700,5.7727466294056554e-05,3.40159747942879e-05,5.9603893031485165e-05,4.666852959714956e-05
0,17031660800,0.00038358211257636114,0.00022602619360553112,0.0003958621874856774,0.0003098627949465563
0,17031660900,0.0001223133768744599,7.207329564010716e-05,0.00012614370751239194,9.889626656755134e-05
0,17031661000,0.00035578079570428803,0.00020964423619982724,0.0003671622939504433,0.00028739381356756763
0,17031661100,0.0005278650783461043,0.0003110450943462688,0.0005448623751433928,0.000426799972192472
0,17031670100,1.6644834110653142e-05,9.807987322342843e-06,1.7185873130210974e-05,1.345615844935563e-05
0,17031670200,1.3468115551276132e-05,7.936102318870202e-06,1.3905895584691393e-05,1.0888008595784694e-05
0,17031670300,1.2049327653981303e-05,7.100079945967484e-06,1.2440990098731594e-05,9.74102000910917e-06
0,17031670400,4.653087530405537e-05,2.7418370891879313e-05,4.8043357734719134e-05,3.761688621924091e-05
0,17031670500,1.5537789776044924e-05,9.155660196285145e-06,1.601035129452023e-05,1.257306410410846e-05
0,17031670600,1.8116079342069665e-05,1.0674920238697704e-05,1.8704941071799557e-05,1.4645555040525601e-05
0,17031670700,2.4555522090023606e-05,1.446936915990751e-05,2.5353697398230093e-05,1.9851384150385137e-05
0,17031670800,3.2195993535276524e-05,1.89715255991718e-05,3.320230508169724e-05,2.604285288376703e-05
0,17031670900,1.8129498660100864e-05,1.068282758702267e-05,1.8718796583704583e-05,1.4656403599814878e-05
0,17031671100,7.679509727833602e-06,4.525159791421002e-06,7.929131585655083e-06,6.208334611455133e-06
0,17031671200,1.6970271067996298e-05,9.99975141747434e-06,1.7481706683620392e-05,1.3668888966591574e-05
0,17031671300,3.935032021938053e-05,2.3187220688177266e-05,4.0629399273533066e-05,3.181192076681438e-05
0,17031671400,3.159639427337413e-05,1.8618211056045125e-05,3.262343257640463e-05,2.5543425962936896e-05
0,17031671500,5.501188429975029e-05,3.2415815033254815e-05,5.680004125870236e-05,4.447317569006454e-05
0,17031671600,3.299656752930405e-05,1.9443264730473437e-05,3.4068340680977196e-05,2.6750841101909045e-05
0,17031671800,2.5153901680413146e-05,1.4821965010215999e-05,2.5971527269995636e-05,2.033513127142069e-05
0,17031671900,1.8491820246942213e-05,1.089632599179658e-05,1.9092895405140627e-05,1.4949314700625392e-05
0,17031672000,0.00019137167450440962,0.00011276597561242481,0.00019759219568573708,0.000154710317791734
0,17031680500,2.6197558641836763e-05,1.5436941054943666e-05,2.704910821861006e-05,2.1178853314327746e-05
0,17031680600,1.066787545738396e-05,6.286057676921396e-06,1.0968707372265154e-05,8.566652352324016e-06
0,17031680900,0.00018564094326994863,0.00010938913575197973,0.000191318359004364,0.00014979021966063524
0,17031681000,8.961420581210506e-05,5.28052721140912e-05,9.252710850183519e-05,7.244667893379984e-05
0,17031681100,4.93410024935812e-05,2.907424151611095e-05,5.0944827886832906e-05,3.988867315768211e-05
0,17031681200,5.467030165895697e-05,3.221453707589211e-05,5.6447355501119635e-05,4.419703054451946e-05
0,17031681300,6.0889545597399595e-05,3.587923359958785e-05,6.286875547310841e-05,4.9224844658768765e-05
0,17031681400,9.902846737996688e-05,5.835263638897541e-05,0.00010224737989921407,8.005743639156009e-05
0,17031690300,0.00013699179482114989,8.072257001413311e-05,0.00014132049150187437,0.00011067962972422238
0,17031690400,0.00013945355297984358,8.21731637929974e-05,0.00014398647971714166,0.00011273822813417952
0,17031690500,7.489199399391654e-06,4.413019215176091e-06,7.732635235001841e-06,6.054482316079911e-06
0,17031690900,0.000300252715230484,0.00017692425198727573,0.00030986593225364146,0.00024268776985787602
0,17031691000,0.0001611245316621688,9.494281248796207e-05,0.00016636187185178433,0.0001302576651537009
0,17031691100,0.00010216423652779074,6.0200391905383084e-05,0.00010540474199860391,8.26218331903866e-05
0,17031691200,0.00012368225139580718,7.287990649978868e-05,0.0001276111615592099,9.987373703281203e-05
0,17031691300,0.00015827963623956206,9.326645464307019e-05,0.00016342450332791674,0.00012795777058437395
0,17031691400,0.0001696000509368505,9.993702180502282e-05,0.00017511288721180663,0.00013710951657754285
0,17031691500,5.415304794575588e-05,3.190974474045725e-05,5.591328849677992e-05,4.377886789555095e-05
0,17031700100,0.00028428947242818643,0.0001675178931141519,0.00029353027930019415,0.00022982771477602162
0,17031700200,0.0009664450541613958,0.0005694788410591118,0.0009965231451693288,0.0007804165270412165
0,17031700301,0.0011830814776128014,0.0006971320985589362,0.0012202935469238876,0.000955105813573317
0,17031700302,0.0009953507902978498,0.0005865115787652729,0.0010272722144287576,0.0008045516028423882
0,17031700401,0.0011360354844800902,0.0006694101939040063,0.001172582042575014,0.0009179269665488527
0,17031700402,0.0006655837480043956,0.0003921959761801662,0.0006869003311147453,0.0005379897869184866
0,17031700501,0.0019200159819077753,0.0011313715885695938,0.001981959175376638,0.0015513508670815922
0,17031700502,0.0005189329510684481,0.00030578182824710624,0.0005357033882722555,0.0004193980689151509
0,17031710100,2.6442156211404874e-05,1.55810704494123e-05,2.7301656412879176e-05,2.1376592963191406e-05
0,17031710200,0.00046565323530551683,0.000274386695482976,0.00048069056764125023,0.00037639154616954547
0,17031710300,3.1912358216107746e-05,1.8804393166605597e-05,3.294966690216862e-05,2.5798860222566254e-05
0,17031710400,0.0005756381161097643,0.0003391954108721573,0.0005943491876584335,0.0004653622648545357
0,17031710500,0.0002967584587551415,0.00017486525740773628,0.00030640456904395603,0.00023990799882108707
0,17031710600,5.3813905180968234e-05,3.170990448279009e-05,5.556312192318003e-05,4.3504695215330964e-05
0,17031710700,0.0001651517111114165,9.73158325325261e-05,0.00017034368977080476,0.00013357775284446365
0,17031710800,0.00037317580656060455,0.00021989426601788184,0.00038652564511177566,0.0003026759624540957
0,17031710900,0.00012602691532066386,7.426150236894966e-05,0.0001301234102601566,0.00010188375144892507
0,17031711000,0.00017169102467370657,0.00010116913044402135,0.00017727182788500936,0.00013879991936134473
0,17031711100,0.0001679106588397994,9.894154560140348e-05,0.00017334087465773016,0.00013572809657528864
0,17031711200,0.0004088664682097117,0.00024092502875503767,0.00042203008708469194,0.0003305855481646474
0,17031711300,5.009119463859976e-05,2.9516293085910342e-05,5.162722479316508e-05,4.044435653916048e-05
0,17031711400,0.00010522575243435843,6.200439361541217e-05,0.00010864610721535831,8.50674983178812e-05
0,17031711500,7.623015562634287e-05,4.491870540691483e-05,7.862652411709992e-05,6.152449929796506e-05
0,17031720100,0.0005978306182883013,0.0003522723678770235,0.0006172630553693853,0.00048330331633734556
0,17031720200,0.0008952029804136773,0.0005274993685398975,0.0009240437035371456,0.0007233845230372186
0,17031720300,0.0008856566909867013,0.0005218742066997269,0.0009144448918525531,0.000715990119602421
0,17031720400,0.0003274289200843667,0.00019293786142935947,0.00033807197129891295,0.0002647028741930632
0,17031720500,0.0002655597642706912,0.00015648139140204904,0.0002741917634567369,0.00021468608470617722
0,17031720600,0.00014031482920984315,8.268067178549025e-05,0.00014487575166304665,0.00011343450839401845
0,17031720700,0.0005975979532173726,0.0003521352697208725,0.0006166152532348301,0.00048285515034823557
0,17031730100,9.75852807226157e-05,5.7502237019118165e-05,0.00010075728257342707,7.889072315163123e-05
0,17031730201,0.0006611428863540003,0.0003895791934307682,0.0006822519426293741,0.0005340088026395161
0,17031730202,0.00021322716927299793,0.0001256443506198784,0.00022005812873130144,0.00017225362126090888
0,17031730300,2.2759163380852037e-05,1.3410862759134246e-05,2.3498948190942278e-05,1.8399156554615843e-05
0,17031730400,0.000336993811621057,0.0001985739845837142,0.00034783499051229094,0.0002722940537272233
0,17031730500,0.00039136872921435823,0.00023061446626488667,0.0004039493103430509,0.0003162171305138182
0,17031730600,0.000315233199870044,0.0001857515195016649,0.00032547983016121754,0.0002548435062644344
0,17031730700,0.00014787112519939102,8.713322774229133e-05,0.00015267766445757361,0.00011954323350654475
0,17031740100,0.0008318801755603668,0.0004901863341721366,0.0008587247299206792,0.0006722704382822844
0,17031740200,0.004403013767073614,0.002594480841351231,0.004545608083405082,0.0035588634753155332
0,17031740300,0.0024412144151759827,0.0014384883547648108,0.002520783424439169,0.0019735622376673076
0,17031740400,0.002231361583037919,0.0013148323361175283,0.00230362054702164,0.0018037468463413058
0,17031750100,0.0003825214811851048,0.00022540121535882934,0.000394822217872191,0.00030907445724883184
